Split_width(g),dis_b/w_rings(d),Freq [GHz],s11,vswr
1.5,0.5,10.209375,13.82271019,13.55493224
1.5,0.5,10.24375,13.90243537,13.63001012
1.5,0.5,10.278125,13.93859544,13.66561665
1.5,0.5,10.3125,13.93309431,13.66516717
1.5,0.5,10.346875,13.8889562,13.63322207
1.5,0.5,10.38125,13.81043652,13.57541485
1.5,0.5,10.415625,13.70305646,13.49826682
1.5,0.5,10.45,13.573531,13.40888713
1.5,0.5,10.484375,13.4295671,13.31457681
1.5,0.5,10.51875,13.2795232,13.22237493
1.5,0.5,10.553125,13.13194336,13.13860173
1.5,0.5,10.5875,12.99500534,13.06845899
1.5,0.5,10.621875,12.87594757,13.0157419
1.5,0.5,10.65625,12.78055466,12.98269745
1.5,0.5,10.690625,12.71278044,12.97003775
1.5,0.5,10.725,12.67456522,12.97708974
1.5,0.5,10.759375,12.66586761,13.00204252
1.5,0.5,10.79375,12.6848884,13.04224469
1.5,0.5,10.828125,12.72843115,13.09450666
1.5,0.5,10.8625,12.79232759,13.15537326
1.5,0.5,10.896875,12.87186009,13.22134603
1.5,0.5,10.93125,12.96213018,13.28904741
1.5,0.5,10.965625,13.05834564,13.35532929
1.5,0.5,11,13.1560188,13.41733377
1.5,0.5,11.034375,13.25108401,13.47251691
1.5,0.5,11.06875,13.33994965,13.51864597
1.5,0.5,11.103125,13.41950234,13.55377946
1.5,0.5,11.1375,13.48707981,13.57623733
1.5,0.5,11.171875,13.54042581,13.58456675
1.5,0.5,11.20625,13.5776368,13.57750718
1.5,0.5,11.240625,13.59710737,13.55395712
1.5,0.5,11.275,13.59747853,13.51294402
1.5,0.5,11.309375,13.5775913,13.45359791
1.5,0.5,11.34375,13.53644673,13.37512924
1.5,0.5,11.378125,13.47317272,13.27681072
1.5,0.5,11.4125,13.38699748,13.15796331
1.5,0.5,11.446875,13.2772293,13.01794589
1.5,0.5,11.48125,13.14324217,12.85614869
1.5,0.5,11.515625,12.98446686,12.67199033
1.5,0.5,11.55,12.80038712,12.4649183
1.5,0.5,11.584375,12.59054072,12.23441311
1.5,0.5,11.61875,12.35452528,11.97999611
1.5,0.5,11.653125,12.09200891,11.70124136
1.5,0.5,11.6875,11.80274581,11.39779184
1.5,0.5,11.721875,11.48659717,11.06938059
1.5,0.5,11.75625,11.14355802,10.71585751
1.5,0.5,11.790625,10.77379064,10.33722272
1.5,0.5,11.825,10.37766577,9.933667887
1.5,0.5,11.859375,9.95581322,9.5056273
1.5,0.5,11.89375,9.509184024,9.053841274
1.5,0.5,11.928125,9.039127676,8.579435918
1.5,0.5,11.9625,8.547489511,8.084025242
1.5,0.5,11.996875,8.036736195,7.569845276
1.5,0.5,12.03125,7.5101218,7.039935753
1.5,0.5,12.065625,6.971913924,6.498394844
1.5,0.5,12.1,6.427709764,5.950748247
1.5,0.5,12.134375,5.884885756,5.404497641
1.5,0.5,12.16875,5.353236491,4.869941754
1.5,0.5,12.203125,4.845848957,4.361371182
1.5,0.5,12.2375,4.380163753,3.898626933
1.5,0.5,12.271875,3.9788483,3.508504165
1.5,0.5,12.30625,3.669350206,3.224128948
1.5,0.5,12.340625,3.480065308,3.078722705
1.5,0.5,12.375,3.431847237,3.092342266
1.5,0.5,12.409375,3.528528626,3.260173387
1.5,0.5,12.44375,3.754629511,3.555066268
1.5,0.5,12.478125,4.082783955,3.94144073
1.5,0.5,12.5125,4.483851335,4.386925654
1.5,0.5,12.546875,4.933104927,4.86650043
1.5,0.5,12.58125,5.411961007,5.36208702
1.5,0.5,12.615625,5.907295498,5.860870756
1.5,0.5,12.65,6.409628875,6.353745103
1.5,0.5,12.684375,6.910366384,6.834178422
1.5,0.5,12.71875,7.398945158,7.297447836
1.5,0.5,12.753125,7.863365953,7.740129159
1.5,0.5,12.7875,8.295611217,8.15975334
1.5,0.5,12.821875,8.694923756,8.554569395
1.5,0.5,12.85625,9.06453186,8.923376013
1.5,0.5,12.890625,9.407455835,9.265398456
1.5,0.5,12.925,9.72522636,9.580196218
1.5,0.5,12.959375,10.01830086,9.867592283
1.5,0.5,12.99375,10.28666682,10.12761805
1.5,0.5,13.028125,10.5302039,10.36046993
1.5,0.5,13.0625,10.74884344,10.56647499
1.5,0.5,13.096875,10.94262095,10.7460635
1.5,0.5,13.13125,11.11168235,10.89974713
1.5,0.5,13.165625,11.25627345,11.0281016
1.5,0.5,13.2,11.37672525,11.13175292
1.5,0.5,13.234375,11.47343999,11.21136653
1.5,0.5,13.26875,11.54687942,11.26763888
1.5,0.5,13.303125,11.59755548,11.30129088
1.5,0.5,13.3375,11.62602316,11.31306293
1.5,0.5,13.371875,11.63287523,11.3037112
1.5,0.5,13.40625,11.61873818,11.27400492
1.5,0.5,13.440625,11.58426933,11.22472447
1.5,0.5,13.475,11.53015458,11.15666012
1.5,0.5,13.509375,11.45710673,11.07061123
1.5,0.5,13.54375,11.36586405,10.96738588
1.5,0.5,13.578125,11.25718907,10.84780075
1.5,0.5,13.6125,11.13186746,10.71268127
1.5,0.5,13.646875,10.99070684,10.56286189
1.5,0.5,13.68125,10.83453561,10.3991865
1.5,0.5,13.715625,10.66420167,10.22250896
1.5,0.5,13.75,10.48057103,10.03369366
1.5,0.6,0,-4.69E-09,106.0205999
1.5,0.6,0.034375,-0.006693317,68.30725934
1.5,0.6,0.06875,-0.026522043,56.34778646
1.5,0.6,0.103125,-0.058682479,49.40402308
1.5,0.6,0.1375,-0.101350416,44.36078442
1.5,0.6,0.171875,-0.153626045,40.63183956
1.5,0.6,0.20625,-0.213765136,37.71860345
1.5,0.6,0.240625,-0.279829502,35.37107939
1.5,0.6,0.275,-0.349777717,33.44427008
1.5,0.6,0.309375,-0.421554285,31.84574823
1.5,0.6,0.34375,-0.493172561,30.51249246
1.5,0.6,0.378125,-0.562787781,29.39927651
1.5,0.6,0.4125,-0.628757536,28.47229232
1.5,0.6,0.446875,-0.689687924,27.7053931
1.5,0.6,0.48125,-0.744464405,27.07775359
1.5,0.6,0.515625,-0.792267142,26.57234694
1.5,0.6,0.55,-0.832571382,26.1749186
1.5,0.6,0.584375,-0.865134208,25.87327725
1.5,0.6,0.61875,-0.889969712,25.65679665
1.5,0.6,0.653125,-0.907315239,25.51606244
1.5,0.6,0.6875,-0.917591711,25.44262114
1.5,0.6,0.721875,-0.921361144,25.42880202
1.5,0.6,0.75625,-0.919284266,25.46759135
1.5,0.6,0.790625,-0.912080704,25.55254377
1.5,0.6,0.825,-0.900493606,25.67771972
1.5,0.6,0.859375,-0.88525989,25.83764057
1.5,0.6,0.89375,-0.867086664,26.02725539
1.5,0.6,0.928125,-0.8466338,26.24191494
1.5,0.6,0.9625,-0.824502235,26.47734993
1.5,0.6,0.996875,-0.801227272,26.72965152
1.5,0.6,1.03125,-0.777276015,26.99525284
1.5,0.6,1.065625,-0.753048045,27.2709108
1.5,0.6,1.1,-0.728878479,27.55368804
1.5,0.6,1.134375,-0.70504264,27.84093481
1.5,0.6,1.16875,-0.681761712,28.13027089
1.5,0.6,1.203125,-0.659208857,28.41956776
1.5,0.6,1.2375,-0.637515418,28.70693111
1.5,0.6,1.271875,-0.616776924,28.99068387
1.5,0.6,1.30625,-0.597058714,29.26934988
1.5,0.6,1.340625,-0.57840107,29.54163827
1.5,0.6,1.375,-0.560823796,29.80642866
1.5,0.6,1.409375,-0.544330246,30.06275718
1.5,0.6,1.44375,-0.528910796,30.30980327
1.5,0.6,1.478125,-0.514545806,30.5468773
1.5,0.6,1.5125,-0.501208116,30.77340902
1.5,0.6,1.546875,-0.48886512,30.98893668
1.5,0.6,1.58125,-0.477480471,31.19309689
1.5,0.6,1.615625,-0.467015469,31.38561515
1.5,0.6,1.65,-0.457430177,31.56629696
1.5,0.6,1.684375,-0.448684301,31.73501955
1.5,0.6,1.71875,-0.440737885,31.89172415
1.5,0.6,1.753125,-0.433551835,32.03640876
1.5,0.6,1.7875,-0.427088325,32.1691214
1.5,0.6,1.821875,-0.421311081,32.28995388
1.5,0.6,1.85625,-0.416185591,32.39903596
1.5,0.6,1.890625,-0.411679235,32.49652992
1.5,0.6,1.925,-0.407761373,32.58262564
1.5,0.6,1.959375,-0.404403374,32.65753593
1.5,0.6,1.99375,-0.40157863,32.72149234
1.5,0.6,2.028125,-0.39926253,32.77474132
1.5,0.6,2.0625,-0.397432428,32.81754064
1.5,0.6,2.096875,-0.39606759,32.85015626
1.5,0.6,2.13125,-0.395149137,32.87285942
1.5,0.6,2.165625,-0.39465998,32.88592406
1.5,0.6,2.2,-0.394584759,32.88962452
1.5,0.6,2.234375,-0.394909772,32.88423348
1.5,0.6,2.26875,-0.395622913,32.8700202
1.5,0.6,2.303125,-0.396713611,32.84724887
1.5,0.6,2.3375,-0.398172773,32.81617729
1.5,0.6,2.371875,-0.39999273,32.77705568
1.5,0.6,2.40625,-0.40216719,32.73012563
1.5,0.6,2.440625,-0.404691193,32.67561926
1.5,0.6,2.475,-0.40756108,32.61375853
1.5,0.6,2.509375,-0.41077446,32.54475458
1.5,0.6,2.54375,-0.414330189,32.46880726
1.5,0.6,2.578125,-0.418228349,32.38610477
1.5,0.6,2.6125,-0.422470245,32.29682326
1.5,0.6,2.646875,-0.427058398,32.20112668
1.5,0.6,2.68125,-0.431996553,32.0991665
1.5,0.6,2.715625,-0.43728969,31.99108162
1.5,0.6,2.75,-0.442944049,31.87699823
1.5,0.6,2.784375,-0.448967157,31.75702977
1.5,0.6,2.81875,-0.455367867,31.63127684
1.5,0.6,2.853125,-0.462156407,31.49982716
1.5,0.6,2.8875,-0.469344442,31.36275554
1.5,0.6,2.921875,-0.476945139,31.22012386
1.5,0.6,2.95625,-0.484973252,31.07198099
1.5,0.6,2.990625,-0.493445215,30.91836279
1.5,0.6,3.025,-0.502379256,30.759292
1.5,0.6,3.059375,-0.511795514,30.59477818
1.5,0.6,3.09375,-0.521716188,30.42481759
1.5,0.6,3.128125,-0.532165696,30.24939309
1.5,0.6,3.1625,-0.543170857,30.06847393
1.5,0.6,3.196875,-0.5547611,29.8820156
1.5,0.6,3.23125,-0.566968693,29.68995959
1.5,0.6,3.265625,-0.579829012,29.49223308
1.5,0.6,3.3,-0.593380835,29.28874872
1.5,0.6,3.334375,-0.60766668,29.07940418
1.5,0.6,3.36875,-0.622733182,28.86408181
1.5,0.6,3.403125,-0.638631528,28.64264818
1.5,0.6,3.4375,-0.655417935,28.4149536
1.5,0.6,3.471875,-0.673154208,28.18083153
1.5,0.6,3.50625,-0.691908361,27.94009801
1.5,0.6,3.540625,-0.711755324,27.692551
1.5,0.6,3.575,-0.732777759,27.43796965
1.5,0.6,3.609375,-0.755066969,27.17611356
1.5,0.6,3.64375,-0.778723957,26.90672193
1.5,0.6,3.678125,-0.803860621,26.62951268
1.5,0.6,3.7125,-0.830601134,26.34418155
1.5,0.6,3.746875,-0.859083517,26.05040109
1.5,0.6,3.78125,-0.88946146,25.74781966
1.5,0.6,3.815625,-0.921906406,25.43606039
1.5,0.6,3.85,-0.956609971,25.11472008
1.5,0.6,3.884375,-0.993786732,24.78336817
1.5,0.6,3.91875,-1.03367746,24.4415457
1.5,0.6,3.953125,-1.076552881,24.08876424
1.5,0.6,3.9875,-1.122718043,23.72450509
1.5,0.6,4.021875,-1.172517412,23.34821839
1.5,0.6,4.05625,-1.226340823,22.95932264
1.5,0.6,4.090625,-1.284630443,22.55720435
1.5,0.6,4.125,-1.347888933,22.14121813
1.5,0.6,4.159375,-1.416689029,21.71068729
1.5,0.6,4.19375,-1.49168481,21.26490508
1.5,0.6,4.228125,-1.573624958,20.80313682
1.5,0.6,4.2625,-1.663368387,20.32462316
1.5,0.6,4.296875,-1.761902674,19.82858475
1.5,0.6,4.33125,-1.870365803,19.31422876
1.5,0.6,4.365625,-1.990071808,18.78075778
1.5,0.6,4.4,-2.122541003,18.22738158
1.5,0.6,4.434375,-2.26953557,17.65333262
1.5,0.6,4.46875,-2.433101346,17.05788623
1.5,0.6,4.503125,-2.615616739,16.4403865
1.5,0.6,4.5375,-2.819849681,15.80027948
1.5,0.6,4.571875,-3.049023485,15.13715532
1.5,0.6,4.60625,-3.306892189,14.45080162
1.5,0.6,4.640625,-3.597825436,13.74127079
1.5,0.6,4.675,-3.926901765,13.00896506
1.5,0.6,4.709375,-4.300006928,12.25474423
1.5,0.6,4.74375,-4.723929282,11.48006319
1.5,0.6,4.778125,-5.206435176,10.68715025
1.5,0.6,4.8125,-5.756288239,9.879243564
1.5,0.6,4.846875,-6.383136367,9.06091475
1.5,0.6,4.88125,-7.097103619,8.238529205
1.5,0.6,4.915625,-7.907736122,7.420927283
1.5,0.6,4.95,-8.821546293,6.620464101
1.5,0.6,4.984375,-9.836574566,5.854606421
1.5,0.6,5.01875,-10.93097811,5.148264085
1.5,0.6,5.053125,-12.04163496,4.536576619
1.5,0.6,5.0875,-13.03462511,4.066058846
1.5,0.6,5.121875,-13.6991316,3.788180622
1.5,0.6,5.15625,-13.83601813,3.739097606
1.5,0.6,5.190625,-13.4204188,3.915740167
1.5,0.6,5.225,-12.62553223,4.275508377
1.5,0.6,5.259375,-11.66953693,4.760799563
1.5,0.6,5.29375,-10.70249094,5.320679929
1.5,0.6,5.328125,-9.798850505,5.91769092
1.5,0.6,5.3625,-8.986345804,6.52623077
1.5,0.6,5.396875,-8.269709486,7.129152208
1.5,0.6,5.43125,-7.643807274,7.714962616
1.5,0.6,5.465625,-7.099951247,8.27592477
1.5,0.6,5.5,-6.62873246,8.806835082
1.5,0.6,5.534375,-6.22121192,9.304238959
1.5,0.6,5.56875,-5.869361726,9.765916873
1.5,0.6,5.603125,-5.566171689,10.19053834
1.5,0.6,5.6375,-5.305612827,10.57742216
1.5,0.6,5.671875,-5.082545681,10.92636594
1.5,0.6,5.70625,-4.892613442,11.23752203
1.5,0.6,5.740625,-4.732137537,11.51130584
1.5,0.6,5.775,-4.598022847,11.74832695
1.5,0.6,5.809375,-4.487674762,11.94933715
1.5,0.6,5.84375,-4.398928134,12.11519099
1.5,0.6,5.878125,-4.329987137,12.24681585
1.5,0.6,5.9125,-4.279374787,12.34518957
1.5,0.6,5.946875,-4.245890758,12.41132396
1.5,0.6,5.98125,-4.228576248,12.44625305
1.5,0.6,6.015625,-4.226684738,12.45102538
1.5,0.6,6.05,-4.239657652,12.42669955
1.5,0.6,6.084375,-4.267104007,12.3743427
1.5,0.6,6.11875,-4.308783263,12.29503149
1.5,0.6,6.153125,-4.36459065,12.18985529
1.5,0.6,6.1875,-4.434544303,12.05992154
1.5,0.6,6.221875,-4.518773536,11.90636293
1.5,0.6,6.25625,-4.617507621,11.73034645
1.5,0.6,6.290625,-4.73106436,11.53308401
1.5,0.6,6.325,-4.859837721,11.31584476
1.5,0.6,6.359375,-5.004283698,11.07996876
1.5,0.6,6.39375,-5.164903443,10.8268819
1.5,0.6,6.428125,-5.342222607,10.55811196
1.5,0.6,6.4625,-5.53676564,10.27530526
1.5,0.6,6.496875,-5.749023664,9.980243692
1.5,0.6,6.53125,-5.979414401,9.674861268
1.5,0.6,6.565625,-6.228232575,9.361259502
1.5,0.6,6.6,-6.495589261,9.041720279
1.5,0.6,6.634375,-6.781339034,8.718714615
1.5,0.6,6.66875,-7.084994544,8.394905057
1.5,0.6,6.703125,-7.405629626,8.073138836
1.5,0.6,6.7375,-7.741774653,7.756428059
1.5,0.6,6.771875,-8.091311765,7.447912461
1.5,0.6,6.80625,-8.451383333,7.150799689
1.5,0.6,6.840625,-8.818334303,6.868278102
1.5,0.6,6.875,-9.187717014,6.603398261
1.5,0.6,6.909375,-9.554393327,6.358922225
1.5,0.6,6.94375,-9.912769149,6.137144957
1.5,0.6,6.978125,-10.25718521,5.939699426
1.5,0.6,7.0125,-10.5824609,5.767365022
1.5,0.6,7.046875,-10.88454596,5.619905254
1.5,0.6,7.08125,-11.16118913,5.495961827
1.5,0.6,7.115625,-11.41250322,5.393026028
1.5,0.6,7.15,-11.64131429,5.307495044
1.5,0.6,7.184375,-11.85323486,5.234804392
1.5,0.6,7.21875,-12.05648136,5.169613602
1.5,0.6,7.253125,-12.26153153,5.106015617
1.5,0.6,7.2875,-12.48075902,5.037742253
1.5,0.6,7.321875,-12.72818134,4.958346662
1.5,0.6,7.35625,-13.01942723,4.861355268
1.5,0.6,7.390625,-13.37199221,4.74039285
1.5,0.6,7.425,-13.80581923,4.589293929
1.5,0.6,7.459375,-14.34420908,4.402221694
1.5,0.6,7.49375,-15.01497218,4.17382485
1.5,0.6,7.528125,-15.85137646,3.899477842
1.5,0.6,7.5625,-16.89108862,3.575682634
1.5,0.6,7.596875,-18.16626281,3.2007921
1.5,0.6,7.63125,-19.66000112,2.776445517
1.5,0.6,7.665625,-21.15685979,2.310833351
1.5,0.6,7.7,-21.9604822,1.827452298
1.5,0.6,7.734375,-21.24504674,1.391688905
1.5,0.6,7.76875,-19.35616299,1.172441007
1.5,0.6,7.803125,-17.20738124,1.374134957
1.5,0.6,7.8375,-15.23396504,1.917934409
1.5,0.6,7.871875,-13.52984439,2.623690172
1.5,0.6,7.90625,-12.08326353,3.399455343
1.5,0.6,7.940625,-10.86079018,4.200922488
1.5,0.6,7.975,-9.829133549,5.000831667
1.5,0.6,8.009375,-8.959532719,5.779285406
1.5,0.6,8.04375,-8.227862556,6.520890664
1.5,0.6,8.078125,-7.61392177,7.213881897
1.5,0.6,8.1125,-7.100734487,7.84974417
1.5,0.6,8.146875,-6.674005542,8.422879624
1.5,0.6,8.18125,-6.321707803,8.93020557
1.5,0.6,8.215625,-6.033758921,9.37069405
1.5,0.6,8.25,-5.80175598,9.744897296
1.5,0.6,8.284375,-5.618749862,10.05450209
1.5,0.6,8.31875,-5.479050255,10.30194194
1.5,0.6,8.353125,-5.37805711,10.49008056
1.5,0.6,8.3875,-5.31211651,10.62196782
1.5,0.6,8.421875,-5.278399619,10.70066188
1.5,0.6,8.45625,-5.274803429,10.72910711
1.5,0.6,8.490625,-5.29987204,10.71005666
1.5,0.6,8.525,-5.352737208,10.64602907
1.5,0.6,8.559375,-5.433077102,10.53928984
1.5,0.6,8.59375,-5.541092577,10.39185074
1.5,0.6,8.628125,-5.677500813,10.20548119
1.5,0.6,8.6625,-5.843546893,9.981727702
1.5,0.6,8.696875,-6.041034903,9.721938522
1.5,0.6,8.73125,-6.272381454,9.427291502
1.5,0.6,8.765625,-6.540696452,9.098824019
1.5,0.6,8.8,-6.849898671,8.737464214
1.5,0.6,8.834375,-7.204877903,8.344063163
1.5,0.6,8.86875,-7.611722003,7.919427832
1.5,0.6,8.903125,-8.078037813,7.464354743
1.5,0.6,8.9375,-8.61341283,6.979664362
1.5,0.6,8.971875,-9.230095669,6.466236214
1.5,0.6,9.00625,-9.94403,5.925044844
1.5,0.6,9.040625,-10.77648443,5.357196977
1.5,0.6,9.075,-11.75673761,4.763971166
1.5,0.6,9.109375,-12.92674245,4.146863744
1.5,0.6,9.14375,-14.34976629,3.507652554
1.5,0.6,9.178125,-16.12769389,2.848514864
1.5,0.6,9.2125,-18.4389291,2.172334132
1.5,0.6,9.246875,-21.62678956,1.48384798
1.5,0.6,9.28125,-26.31246255,0.796888883
1.5,0.6,9.315625,-30.26208425,0.280414354
1.5,0.6,9.35,-25.46910146,0.760062012
1.5,0.6,9.384375,-20.92126092,1.46996196
1.5,0.6,9.41875,-17.78463384,2.19971815
1.5,0.6,9.453125,-15.46635228,2.93327411
1.5,0.6,9.4875,-13.65423955,3.664819503
1.5,0.6,9.521875,-12.18437599,4.390382521
1.5,0.6,9.55625,-10.96208093,5.106596082
1.5,0.6,9.590625,-9.927981685,5.810407548
1.5,0.6,9.625,-9.042339991,6.498993375
1.5,0.6,9.659375,-8.277146312,7.169728344
1.5,0.6,9.69375,-7.611822305,7.820168522
1.5,0.6,9.728125,-7.030737118,8.448035176
1.5,0.6,9.7625,-6.521697609,9.051195847
1.5,0.6,9.796875,-6.074990507,9.627642247
1.5,0.6,9.83125,-5.682751635,10.17546609
1.5,0.6,9.865625,-5.338536136,10.69283475
1.5,0.6,9.9,-5.037016035,11.17796895
1.5,0.6,9.934375,-4.773760383,11.62912522
1.5,0.6,9.96875,-4.545069853,12.04458584
1.5,0.6,10.003125,-4.347847392,12.42265974
1.5,0.6,10.0375,-4.179492421,12.76169771
1.5,0.6,10.071875,-4.037809643,13.06012579
1.5,0.6,10.10625,-3.920925775,13.31650053
1.5,0.6,10.140625,-3.82720908,13.52958955
1.5,0.6,10.175,-3.75518782,13.69847931
1.5,0.6,10.209375,-3.703465188,13.82271019
1.5,0.6,10.24375,-3.670630075,13.90243537
1.5,0.6,10.278125,-3.655165559,13.93859544
1.5,0.6,10.3125,-3.655360346,13.93309431
1.5,0.6,10.346875,-3.669232233,13.8889562
1.5,0.6,10.38125,-3.694476418,13.81043652
1.5,0.6,10.415625,-3.728453742,13.70305646
1.5,0.6,10.45,-3.768233005,13.573531
1.5,0.6,10.484375,-3.81069583,13.4295671
1.5,0.6,10.51875,-3.852701511,13.2795232
1.5,0.6,10.553125,-3.891294814,13.13194336
1.5,0.6,10.5875,-3.923925717,12.99500534
1.5,0.6,10.621875,-3.94864222,12.87594757
1.5,0.6,10.65625,-3.964219899,12.78055466
1.5,0.6,10.690625,-3.970205268,12.71278044
1.5,0.6,10.725,-3.966869973,12.67456522
1.5,0.6,10.759375,-3.955092379,12.66586761
1.5,0.6,10.79375,-3.936195633,12.6848884
1.5,0.6,10.828125,-3.911774219,12.72843115
1.5,0.6,10.8625,-3.88353552,12.79232759
1.5,0.6,10.896875,-3.853173034,12.87186009
1.5,0.6,10.93125,-3.822277608,12.96213018
1.5,0.6,10.965625,-3.79228514,13.05834564
1.5,0.6,11,-3.764454546,13.1560188
1.5,0.6,11.034375,-3.739868073,13.25108401
1.5,0.6,11.06875,-3.719446332,13.33994965
1.5,0.6,11.103125,-3.703971773,13.41950234
1.5,0.6,11.1375,-3.694115959,13.48707981
1.5,0.6,11.171875,-3.690467595,13.54042581
1.5,0.6,11.20625,-3.693559507,13.5776368
1.5,0.6,11.240625,-3.703893696,13.59710737
1.5,0.6,11.275,-3.721964218,13.59747853
1.5,0.6,11.309375,-3.748278049,13.5775913
1.5,0.6,11.34375,-3.783374291,13.53644673
1.5,0.6,11.378125,-3.827842223,13.47317272
1.5,0.6,11.4125,-3.882338712,13.38699748
1.5,0.6,11.446875,-3.947605556,13.2772293
1.5,0.6,11.48125,-4.024487281,13.14324217
1.5,0.6,11.515625,-4.113949935,12.98446686
1.5,0.6,11.55,-4.217101386,12.80038712
1.5,0.6,11.584375,-4.335213652,12.59054072
1.5,0.6,11.61875,-4.469747739,12.35452528
1.5,0.6,11.653125,-4.622381498,12.09200891
1.5,0.6,11.6875,-4.795040934,11.80274581
1.5,0.6,11.721875,-4.989935366,11.48659717
1.5,0.6,11.75625,-5.209596679,11.14355802
1.5,0.6,11.790625,-5.456922628,10.77379064
1.5,0.6,11.825,-5.735223637,10.37766577
1.5,0.6,11.859375,-6.04827151,9.95581322
1.5,0.6,11.89375,-6.400346558,9.509184024
1.5,0.6,11.928125,-6.796275995,9.039127676
1.5,0.6,11.9625,-7.241449451,8.547489511
1.5,0.6,11.996875,-7.741783804,8.036736195
1.5,0.6,12.03125,-8.303582916,7.5101218
1.5,0.6,12.065625,-8.933185282,6.971913924
1.5,0.6,12.1,-9.636189423,6.427709764
1.5,0.6,12.134375,-10.41584831,5.884885756
1.5,0.6,12.16875,-11.2698653,5.353236491
1.5,0.6,12.203125,-12.18428253,4.845848957
1.5,0.6,12.2375,-13.12278626,4.380163753
1.5,0.6,12.271875,-14.01143442,3.9788483
1.5,0.6,12.30625,-14.72757489,3.669350206
1.5,0.6,12.340625,-15.11975197,3.480065308
1.5,0.6,12.375,-15.08220698,3.431847237
1.5,0.6,12.409375,-14.63321543,3.528528626
1.5,0.6,12.44375,-13.90001597,3.754629511
1.5,0.6,12.478125,-13.0310653,4.082783955
1.5,0.6,12.5125,-12.13562107,4.483851335
1.5,0.6,12.546875,-11.27569526,4.933104927
1.5,0.6,12.58125,-10.48008562,5.411961007
1.5,0.6,12.615625,-9.758716793,5.907295498
1.5,0.6,12.65,-9.111952265,6.409628875
1.5,0.6,12.684375,-8.535752108,6.910366384
1.5,0.6,12.71875,-8.024332079,7.398945158
1.5,0.6,12.753125,-7.57147714,7.863365953
1.5,0.6,12.7875,-7.171161831,8.295611217
1.5,0.6,12.821875,-6.817820582,8.694923756
1.5,0.6,12.85625,-6.506443634,9.06453186
1.5,0.6,12.890625,-6.232587935,9.407455835
1.5,0.6,12.925,-5.992348374,9.72522636
1.5,0.6,12.959375,-5.782312425,10.01830086
1.5,0.6,12.99375,-5.599509782,10.28666682
1.5,0.6,13.028125,-5.441362693,10.5302039
1.5,0.6,13.0625,-5.305639649,10.74884344
1.5,0.6,13.096875,-5.190413463,10.94262095
1.5,0.6,13.13125,-5.09402402,11.11168235
1.5,0.6,13.165625,-5.015045508,11.25627345
1.5,0.6,13.2,-4.952257802,11.37672525
1.5,0.6,13.234375,-4.904621572,11.47343999
1.5,0.6,13.26875,-4.87125668,11.54687942
1.5,0.6,13.303125,-4.851423463,11.59755548
1.5,0.6,13.3375,-4.844506486,11.62602316
1.5,0.6,13.371875,-4.850000453,11.63287523
1.5,0.6,13.40625,-4.867497934,11.61873818
1.5,0.6,13.440625,-4.896678643,11.58426933
1.5,0.6,13.475,-4.937300021,11.53015458
1.5,0.6,13.509375,-4.989188904,11.45710673
1.5,0.6,13.54375,-5.052234082,11.36586405
1.5,0.6,13.578125,-5.12637957,11.25718907
1.5,0.6,13.6125,-5.211618442,11.13186746
1.5,0.6,13.646875,-5.307987068,10.99070684
1.5,0.6,13.68125,-5.415559631,10.83453561
1.5,0.6,13.715625,-5.534442774,10.66420167
1.5,0.6,13.75,-5.664770255,10.48057103
1.5,0.7,0,-4.69E-09,106.0205999
1.5,0.7,0.034375,-0.006693317,68.30725934
1.5,0.7,0.06875,-0.026522043,56.34778646
1.5,0.7,0.103125,-0.058682479,49.40402308
1.5,0.7,0.1375,-0.101350416,44.36078442
1.5,0.7,0.171875,-0.153626045,40.63183956
1.5,0.7,0.20625,-0.213765136,37.71860345
1.5,0.7,0.240625,-0.279829502,35.37107939
1.5,0.7,0.275,-0.349777717,33.44427008
1.5,0.7,0.309375,-0.421554285,31.84574823
1.5,0.7,0.34375,-0.493172561,30.51249246
1.5,0.7,0.378125,-0.562787781,29.39927651
1.5,0.7,0.4125,-0.628757536,28.47229232
1.5,0.7,0.446875,-0.689687924,27.7053931
1.5,0.7,0.48125,-0.744464405,27.07775359
1.5,0.7,0.515625,-0.792267142,26.57234694
1.5,0.7,0.55,-0.832571382,26.1749186
1.5,0.7,0.584375,-0.865134208,25.87327725
1.5,0.7,0.61875,-0.889969712,25.65679665
1.5,0.7,0.653125,-0.907315239,25.51606244
1.5,0.7,0.6875,-0.917591711,25.44262114
1.5,0.7,0.721875,-0.921361144,25.42880202
1.5,0.7,0.75625,-0.919284266,25.46759135
1.5,0.7,0.790625,-0.912080704,25.55254377
